artist,title,year,gender,birth_year,casing,is_uniform
Bad Bunny,Después de la Playa,2022,male,1994.0,mixed,mixed
Morgan Wallen,You Proof,2022,male,1993.0,mixed,mixed
Nicki Minaj,Super Freaky Girl,2022,female,1982.0,mixed,mixed
Metro Boomin,Too Many Nights,2022,male,1993.0,mixed,mixed
Taylor Swift,"You're On Your Own, Kid",2022,female,1989.0,mixed,mixed
Bad Bunny,Un Coco,2022,male,1994.0,mixed,mixed
Billie Eilish,TV,2022,female,2001.0,upper,uniform
Feid,CHORRITO PA LAS ANIMAS,2022,male,1992.0,upper,uniform
Imanbek,Belly Dancer,2022,male,2000.0,mixed,mixed
Bad Bunny,Un Ratito,2022,male,1994.0,mixed,mixed
Pritam,Kesariya,2022,male,1971.0,mixed,mixed
Metro Boomin,Trance,2022,male,1993.0,mixed,mixed
Shakira,Monotonía,2022,female,1977.0,mixed,mixed
Ryan Castro,Jordan,2022,male,1994.0,mixed,mixed
Taylor Swift,Bejeweled,2022,female,1989.0,mixed,mixed
Harry Styles,Matilda,2022,male,1994.0,mixed,mixed
Rels B,cómo dormiste?,2022,male,1993.0,lower,uniform
Tiësto,10:35,2022,male,1969.0,mixed,mixed
ROSALÍA,LA FAMA,2022,female,1992.0,upper,uniform
Coi Leray,Players,2022,female,1997.0,mixed,mixed
Beyoncé,BREAK MY SOUL,2022,female,1981.0,upper,uniform
The Weeknd,Out of Time,2022,male,1990.0,mixed,mixed
Taylor Swift,Maroon,2022,female,1989.0,mixed,mixed
Harry Styles,Satellite,2022,male,1994.0,mixed,mixed
Noah Kahan,Stick Season,2022,male,1997.0,mixed,mixed
Lauren Spencer Smith,Fingers Crossed,2022,female,2003.0,mixed,mixed
SZA,Shirt,2022,female,1989.0,mixed,mixed
Lil Nas X,STAR WALKIN',2022,male,1999.0,upper,uniform
Ñengo Flow,Gato de Noche,2022,male,1981.0,mixed,mixed
Jung Kook,Dreamers,2022,female,1997.0,mixed,mixed
Taylor Swift,Snow On The Beach,2022,female,1989.0,mixed,mixed
Bad Bunny,Andrea,2022,male,1994.0,mixed,mixed
Daddy Yankee,X ÚLTIMA VEZ,2022,male,1977.0,upper,uniform
Christian Nodal,Ya No Somos Ni Seremos,2022,male,1999.0,mixed,mixed
Bad Bunny,Dos Mil 16,2022,male,1994.0,mixed,mixed
SZA,Nobody Gets Me,2022,female,1989.0,mixed,mixed
Luke Combs,The Kind of Love We Make,2022,male,1990.0,mixed,mixed
Kodak Black,Super Gremlin,2022,male,1997.0,mixed,mixed
Harry Styles,Music For a Sushi Restaurant,2022,male,1994.0,mixed,mixed
Chris Jedi,La Llevo Al Cielo,2022,female,1989.0,mixed,mixed
KAROL G,GATÚBELA,2022,female,1991.0,upper,uniform
Eden Muñoz,Chale,2022,male,1990.0,mixed,mixed
Conan Gray,Memories,2022,male,1998.0,mixed,mixed
Bad Bunny,Otro Atardecer,2022,male,1994.0,mixed,mixed
Dean Lewis,How Do I Say Goodbye,2022,male,1987.0,mixed,mixed
KAROL G,CAIRO,2022,female,1991.0,upper,uniform
SZA,Low,2022,female,1989.0,mixed,mixed
Central Cee,LET GO,2022,male,1998.0,upper,uniform
Kendrick Lamar,N95,2022,male,1987.0,upper,uniform
The Weeknd,Sacrifice,2022,male,1990.0,mixed,mixed
Burna Boy,Last Last,2022,male,1991.0,mixed,mixed
Feid,Ferxxo 100,2022,male,1992.0,mixed,mixed
Marília Mendonça,Leão,2022,female,1995.0,mixed,mixed
Peso Pluma,Siempre Pendientes,2022,male,1999.0,mixed,mixed
Marshmello,Numb,2022,female,1992.0,mixed,mixed
Rauw Alejandro,PUNTO 40,2022,male,1993.0,upper,uniform
Jax Jones,Where Did You Go?,2022,male,1987.0,mixed,mixed
Rihanna,Lift Me Up,2022,female,1988.0,mixed,mixed
Harry Styles,Daylight,2022,male,1994.0,mixed,mixed
Bad Bunny,Yo No Soy Celoso,2022,male,1994.0,mixed,mixed
Polimá Westcoast,ULTRA SOLO,2022,male,1997.0,upper,uniform
Bad Bunny,Me Fui de Vacaciones,2022,male,1994.0,mixed,mixed
Taylor Swift,Vigilante Shit,2022,female,1989.0,mixed,mixed
David Guetta,Crazy What Love Can Do,2022,male,1967.0,mixed,mixed
Bailey Zimmerman,Rock and A Hard Place,2022,male,2000.0,mixed,mixed
Megan Thee Stallion,Sweetest Pie,2022,female,1995.0,mixed,mixed
Shubh,No Love,2022,male,1997.0,mixed,mixed
Harry Styles,Little Freak,2022,male,1994.0,mixed,mixed
Bad Bunny,Un Verano Sin Ti,2022,male,1994.0,mixed,mixed
Shae Gill,Pasoori,2022,female,1999.0,mixed,mixed
Armani White,BILLIE EILISH.,2022,male,1996.0,upper,uniform
Alesso,Words,2022,male,1991.0,mixed,mixed
Sufjan Stevens,Fourth of July,2022,male,1975.0,mixed,mixed
Bad Bunny,Enséñame a Bailar,2022,male,1994.0,mixed,mixed
JID,Surround Sound,2022,male,1990.0,mixed,mixed
Polimá Westcoast,ULTRA SOLO REMIX,2022,male,1997.0,upper,uniform
Bad Bunny,Aguacero,2022,male,1994.0,mixed,mixed
Joji,Die For You,2022,male,1992.0,mixed,mixed
Gustavo Mioto,Eu Gosto Assim,2022,male,1997.0,mixed,mixed
Em Beihold,Numb Little Bug,2022,female,1999.0,mixed,mixed
Yuridia,Qué Agonía,2022,female,1986.0,mixed,mixed
Ayra Starr,Rush,2022,female,2002.0,mixed,mixed
Post Malone,Cooped Up,2022,male,1995.0,mixed,mixed
Lizzo,2 Be Loved,2022,female,1988.0,mixed,mixed
Junior H,El Hijo Mayor,2022,male,2000.0,mixed,mixed
Rex Orange County,THE SHADE,2022,female,1998.0,upper,uniform
Shawn Mendes,When You're Gone,2022,male,1998.0,mixed,mixed
Jessica Darrow,Surface Pressure,2022,female,1995.0,mixed,mixed
Taylor Swift,Mastermind,2022,female,1989.0,mixed,mixed
Eliza Rose,B.O.T.A.,2022,female,1991.0,upper,uniform
Harry Styles,Keep Driving,2022,male,1994.0,mixed,mixed
Drake,Spin Bout U,2022,male,1986.0,mixed,mixed
Bad Bunny,Agosto,2022,male,1994.0,mixed,mixed
Lady Gaga,Hold My Hand,2022,female,1986.0,mixed,mixed
Omar Apollo,Evergreen,2022,male,1997.0,mixed,mixed
Bizarrap,"Villano Antillano: Bzrp Music Sessions, Vol. 51",2022,male,1998.0,mixed,mixed
Jung Kook,Stay Alive,2022,female,1997.0,mixed,mixed
Kendrick Lamar,Die Hard,2022,male,1987.0,mixed,mixed
The Kid LAROI,Thousand Miles,2022,male,2003.0,mixed,mixed
Morgan Wallen,Thought You Should Know,2022,male,1993.0,mixed,mixed
Harry Styles,Love Of My Life,2022,male,1994.0,mixed,mixed
La Pantera,Cayó La Noche,2022,male,1964.0,mixed,mixed
Taylor Swift,Question...?,2022,female,1989.0,mixed,mixed
Metro Boomin,Niagara Falls,2022,male,1993.0,mixed,mixed
Jimin,With you,2022,male,1995.0,mixed,mixed
Nathan Dawe,21 Reasons,2022,male,1994.0,mixed,mixed
Suki Waterhouse,Good Looking,2022,female,1992.0,mixed,mixed
Paulo Londra,Plan A,2022,male,1998.0,mixed,mixed
SZA,Open Arms,2022,female,1989.0,mixed,mixed
George Ezra,Green Green Grass,2022,male,1993.0,mixed,mixed
Yeat,Out thë way,2022,male,2000.0,mixed,mixed
Freddie Dredd,Limbo,2022,female,1997.0,mixed,mixed
Brent Faiyaz,ALL MINE,2022,male,1995.0,upper,uniform
NAYEON,POP!,2022,female,1995.0,upper,uniform
Steve Lacy,Static,2022,male,1998.0,mixed,mixed
The Weeknd,Less Than Zero,2022,male,1990.0,mixed,mixed
Kaifi Khalil,Kahani Suno 2.0,2022,male,1996.0,mixed,mixed
Yung Gravy,Betty,2022,male,1996.0,mixed,mixed
benny blanco,Bad Decisions,2022,male,1988.0,mixed,mixed
PSY,That That,2022,male,1977.0,mixed,mixed
Taylor Swift,The Great War,2022,female,1989.0,mixed,mixed
Drake,Pussy & Millions,2022,male,1986.0,mixed,mixed
Feid,Prohibidox,2022,male,1992.0,mixed,mixed
Taylor Swift,Sweet Nothing,2022,female,1989.0,mixed,mixed
RAYE,Escapism.,2022,female,1997.0,mixed,mixed
Taylor Swift,Labyrinth,2022,female,1989.0,mixed,mixed
Peso Pluma,El Belicon,2022,male,1999.0,mixed,mixed
Kanye West,True Love,2022,female,1977.0,mixed,mixed
Bad Bunny,El Apagón,2022,male,1994.0,mixed,mixed
Burna Boy,For My Hand,2022,male,1991.0,mixed,mixed
Justine Skye,Collide,2022,female,1995.0,mixed,mixed
Taylor Swift,"Would've, Could've, Should've",2022,female,1989.0,mixed,mixed
Keisya Levronka,Tak Ingin Usai,2022,female,2003.0,mixed,mixed
Drake,Sticky,2022,male,1986.0,mixed,mixed
Shubh,Baller,2022,male,1997.0,mixed,mixed
Drake,Massive,2022,male,1986.0,mixed,mixed
Harry Styles,Grapejuice,2022,male,1994.0,mixed,mixed
Matheus Fernandes,Balanço da Rede,2022,male,1998.0,mixed,mixed
Hans Zimmer,Now We Are Free,2022,female,1957.0,mixed,mixed
Ana Castela,Pipoco,2022,female,2003.0,mixed,mixed
Lauren Spencer Smith,Flowers,2022,female,2003.0,mixed,mixed
PEDRO SAMPAIO,DANÇARINA,2022,male,1997.0,upper,uniform
Drake,On BS,2022,male,1986.0,mixed,mixed
Isabel LaRosa,i'm yours,2022,female,2004.0,lower,uniform
Lil Tjay,In My Head,2022,male,2001.0,mixed,mixed
SZA,Blind,2022,female,1989.0,mixed,mixed
Bailey Zimmerman,Fall In Love,2022,male,2000.0,mixed,mixed
Juice WRLD,Already Dead,2022,male,1998.0,mixed,mixed
Sleepy Hallow,Die Young,2022,male,1999.0,mixed,mixed
Harry Styles,Daydreaming,2022,male,1994.0,mixed,mixed
Feid,Si Te La Encuentras Por Ahí,2022,male,1992.0,mixed,mixed
Leah Kate,10 Things I Hate About You,2022,female,1992.0,mixed,mixed
Beyoncé,ALIEN SUPERSTAR,2022,female,1981.0,upper,uniform
Juice WRLD,Cigarettes,2022,male,1998.0,mixed,mixed
Kendrick Lamar,Rich Spirit,2022,male,1987.0,mixed,mixed
Jack Harlow,Nail Tech,2022,male,1998.0,mixed,mixed
Cole Swindell,She Had Me At Heads Carolina,2022,female,1983.0,mixed,mixed
Harry Styles,Cinema,2022,male,1994.0,mixed,mixed
Muni Long,Hrs & Hrs,2022,female,1988.0,mixed,mixed
Kenia OS,Malas Decisiones,2022,female,1999.0,mixed,mixed
Rex Orange County,AMAZING,2022,female,1998.0,upper,uniform
ROSALÍA,BIZCOCHITO,2022,female,1992.0,upper,uniform
Calvin Harris,Potion,2022,male,1984.0,mixed,mixed
Maluma,Mojando Asientos,2022,male,1994.0,mixed,mixed
Taylor Swift,This Love,2022,female,1989.0,mixed,mixed
Kendrick Lamar,United In Grief,2022,male,1987.0,mixed,mixed
Morgan Wallen,One Thing At A Time,2022,male,1993.0,mixed,mixed
j-hope,MORE,2022,male,1994.0,upper,uniform
Stephanie Beatriz,The Family Madrigal,2022,female,1981.0,mixed,mixed
Yeat,Talk,2022,male,2000.0,mixed,mixed
Tiësto,Hot In It,2022,male,1969.0,mixed,mixed
Bellakath,Gatita,2022,female,1997.0,mixed,mixed
Brent Faiyaz,JACKIE BROWN,2022,male,1995.0,upper,uniform
Felipe Amorim,No Ouvidinho,2022,female,1991.0,mixed,mixed
Junior H,Vamos Para Arriba,2022,male,2000.0,mixed,mixed
DJ Khaled,STAYING ALIVE,2022,male,1975.0,upper,uniform
Yohani,Manike,2022,female,1993.0,mixed,mixed
Mac Miller,Love Lost,2022,male,1992.0,mixed,mixed
Luan Santana,ABALO EMOCIONAL,2022,male,1991.0,upper,uniform
Isabel LaRosa,i'm yours sped up,2022,female,2004.0,lower,uniform
PinkPantheress,Boy's a Liar,2022,female,2001.0,mixed,mixed
Maria Becerra,AUTOMÁTICO,2022,female,2000.0,upper,uniform
imase,NIGHT DANCER,2022,male,2000.0,upper,uniform
Drake,Major Distribution,2022,male,1986.0,mixed,mixed
Gusttavo Lima,Termina Comigo Antes,2022,male,1989.0,mixed,mixed
Anirudh Ravichander,Arabic Kuthu,2022,female,1990.0,mixed,mixed
ROSALÍA,SAOKO,2022,female,1992.0,upper,uniform
Kygo,Dancing Feet,2022,male,1991.0,mixed,mixed
Bizarrap,"Paulo Londra: Bzrp Music Sessions, Vol. 23",2022,male,1998.0,mixed,mixed
Drake,Circo Loco,2022,male,1986.0,mixed,mixed
Alec Benjamin,Devil Doesn’t Bargain,2022,male,1994.0,mixed,mixed
Yeat,Flawlëss,2022,male,2000.0,mixed,mixed
Daddy Yankee,RUMBATÓN,2022,male,1977.0,upper,uniform
Superstar Pride,PAINTING PICTURES,2022,male,2002.0,upper,uniform
Zé Felipe,Roça Em Mim,2022,male,1998.0,mixed,mixed
Maiara & Maraisa,A Culpa É Nossa,2022,female,1987.0,mixed,mixed
Charlie Puth,That's Hilarious,2022,male,1991.0,mixed,mixed
Megan Moroney,Tennessee Orange,2022,female,1997.0,mixed,mixed
Jack Harlow,Dua Lipa,2022,male,1998.0,mixed,mixed
Tyga,Freaky Deaky,2022,female,1989.0,mixed,mixed
Luan Santana,ERRO PLANEJADO,2022,male,1991.0,upper,uniform
Ava Max,Maybe You’re The Problem,2022,female,1994.0,mixed,mixed
Metro Boomin,Around Me,2022,male,1993.0,mixed,mixed
Conan Gray,Family Line,2022,male,1998.0,mixed,mixed
Maluma,Nos Comemos Vivos,2022,male,1994.0,mixed,mixed
Purple Disco Machine,In The Dark,2022,male,1980.0,mixed,mixed
Zé Felipe,Malvada,2022,male,1998.0,mixed,mixed
Leo Santana,Zona De Perigo,2022,female,1988.0,mixed,mixed
Sofía Reyes,Marte,2022,female,1995.0,mixed,mixed
Ivan Cornejo,La Curiosidad,2022,male,2004.0,mixed,mixed
Fred again..,Turn On The Lights again..,2022,male,1993.0,mixed,mixed
Kendrick Lamar,Count Me Out,2022,male,1987.0,mixed,mixed
The Weeknd,Take My Breath,2022,male,1990.0,mixed,mixed
Bob Sinclar,World Hold On,2022,male,1969.0,mixed,mixed
Taylor Swift,Paris,2022,female,1989.0,mixed,mixed
Nessa Barrett,die first,2022,female,2002.0,lower,uniform
Alan Walker,Fade,2022,male,1997.0,mixed,mixed
j-hope,Arson,2022,male,1994.0,mixed,mixed
Pharrell Williams,Cash In Cash Out,2022,male,1973.0,mixed,mixed
Lil Baby,In A Minute,2022,male,1994.0,mixed,mixed
Taylor Swift,Bigger Than The Whole Sky,2022,female,1989.0,mixed,mixed
Ana Castela,DONA DE MIM,2022,female,2003.0,upper,uniform
Jhayco,En La De Ella,2022,male,1993.0,mixed,mixed
Metro Boomin,Raindrops,2022,male,1993.0,mixed,mixed
Maria Becerra,OJALÁ,2022,female,2000.0,upper,uniform
SZA,Awkward,2022,female,1989.0,mixed,mixed
Harry Styles,Boyfriends,2022,male,1994.0,mixed,mixed
George Ezra,Anyone For You,2022,male,1993.0,mixed,mixed
Billie Eilish,The 30th,2022,female,2001.0,mixed,mixed
Luke Combs,"Going, Going, Gone",2022,male,1990.0,mixed,mixed
salem ilese,PS5,2022,female,1999.0,upper,uniform
Kendrick Lamar,Father Time,2022,male,1987.0,mixed,mixed
Alan Walker,Spectre,2022,male,1997.0,mixed,mixed
Corey Kent,Wild as Her,2022,male,1994.0,mixed,mixed
SZA,Love Language,2022,female,1989.0,mixed,mixed
Jonas Blue,Don’t Wake Me Up,2022,male,1989.0,mixed,mixed
Beyoncé,ENERGY,2022,female,1981.0,upper,uniform
SZA,Ghost in the Machine,2022,female,1989.0,mixed,mixed
Blessd,Tendencia Global,2022,male,2000.0,mixed,mixed
Soolking,Suavemente,2022,male,1989.0,mixed,mixed
Pheelz,Finesse,2022,male,1994.0,mixed,mixed
Danna Paola,XT4S1S,2022,female,1995.0,upper,uniform
Bizarrap,"Duki: Bzrp Music Sessions, Vol. 50",2022,male,1998.0,mixed,mixed
Nina Chuba,Wildberry Lillet,2022,female,1998.0,mixed,mixed
Eminem,Kings Never Die,2022,male,1972.0,mixed,mixed
Drake,Privileged Rappers,2022,male,1986.0,mixed,mixed
Sidhu Moose Wala,The Last Ride,2022,male,1993.0,mixed,mixed
Lyodra,Sang Dewi,2022,female,2003.0,mixed,mixed
Juice WRLD,Burn,2022,male,1998.0,mixed,mixed
JVKE,this is what heartbreak feels like,2022,male,2001.0,lower,uniform
Juice WRLD,Girl Of My Dreams,2022,male,1998.0,mixed,mixed
Jack Harlow,Churchill Downs,2022,male,1998.0,mixed,mixed
Myke Towers,ULALA,2022,male,1994.0,upper,uniform
Maria Becerra,ADIÓS,2022,female,2000.0,upper,uniform
The Weeknd,How Do I Make You Love Me?,2022,male,1990.0,mixed,mixed
Pritam,Deva Deva,2022,male,1971.0,mixed,mixed
Kendrick Lamar,Silent Hill,2022,male,1987.0,mixed,mixed
Lazza,CENERE,2022,male,1994.0,upper,uniform
GloRilla,Tomorrow 2,2022,female,1999.0,mixed,mixed
Marília Mendonça,Te Amo Demais,2022,female,1995.0,mixed,mixed
Labrinth,I’m Tired,2022,male,1989.0,mixed,mixed
Juice WRLD,Wandered To LA,2022,male,1998.0,mixed,mixed
Calvin Harris,Stay With Me,2022,male,1984.0,mixed,mixed
Beyoncé,HEATED,2022,female,1981.0,upper,uniform
Gusttavo Lima,Fala Mal de Mim,2022,male,1989.0,mixed,mixed
Beyoncé,AMERICA HAS A PROBLEM,2022,female,1981.0,upper,uniform
Lil Durk,What Happened To Virgil,2022,male,1992.0,mixed,mixed
Taylor Swift,High Infidelity,2022,female,1989.0,mixed,mixed
Yeat,Poppin,2022,male,2000.0,mixed,mixed
Lil Yachty,Poland,2022,male,1997.0,mixed,mixed
Zach Bryan,From Austin,2022,male,1996.0,mixed,mixed
Giveon,Lost Me,2022,male,1995.0,mixed,mixed
Dove Cameron,Breakfast,2022,female,1996.0,mixed,mixed
Ivan Cornejo,J.,2022,male,2004.0,upper,uniform
Gloria Groove,VERMELHO,2022,male,1995.0,upper,uniform
Drake,Broke Boys,2022,male,1986.0,mixed,mixed
The Weeknd,Gasoline,2022,male,1990.0,mixed,mixed
Rosa Linn,SNAP,2022,female,2000.0,upper,uniform
Ezhel,Nerdesin,2022,male,1991.0,mixed,mixed
Lojay,Monalisa,2022,male,1996.0,mixed,mixed
Sigala,Melody,2022,male,1992.0,mixed,mixed
Yeat,On tha linë,2022,male,2000.0,mixed,mixed
Kungs,Clap Your Hands,2022,male,1996.0,mixed,mixed
James Arthur,Car's Outside,2022,female,1988.0,mixed,mixed
Lainey Wilson,Heart Like A Truck,2022,female,1992.0,mixed,mixed
SZA,Used,2022,female,1989.0,mixed,mixed
Nardo Wick,Dah Dah DahDah,2022,male,2001.0,mixed,mixed
SZA,Seek & Destroy,2022,female,1989.0,mixed,mixed
Juice WRLD,In My Head,2022,male,1998.0,mixed,mixed
King Von,Don't Play That,2022,female,1994.0,mixed,mixed
Pepe Aguilar,Prometiste,2022,male,1968.0,mixed,mixed
Russ Millions,Reggae & Calypso,2022,male,1996.0,mixed,mixed
Burna Boy,Alone,2022,male,1991.0,mixed,mixed
Stromae,L’enfer,2022,male,1985.0,mixed,mixed
Drake,Hours In Silence,2022,male,1986.0,mixed,mixed
Soolking,Balader,2022,male,1989.0,mixed,mixed
Daddy Yankee,BOMBÓN,2022,male,1977.0,upper,uniform
Whitney Houston,How Will I Know,2022,female,1963.0,mixed,mixed
Tiakola,Meuda,2022,male,1999.0,mixed,mixed
Justin Bieber,Honest,2022,male,1994.0,mixed,mixed
La Joaqui,Butakera,2022,female,1994.0,mixed,mixed
Luan Santana,CORAÇÃO CIGANO,2022,male,1991.0,upper,uniform
Fivio Foreign,City of Gods,2022,male,1990.0,mixed,mixed
Feid,Castigo,2022,male,1992.0,mixed,mixed
De La Ghetto,Loco Por Perrearte,2022,male,1984.0,mixed,mixed
NATTI NATASHA,Mayor Que Usted,2022,female,1986.0,mixed,mixed
Lil Mabu,NO SNITCHING,2022,male,2005.0,upper,uniform
Omah Lay,soso,2022,male,1997.0,lower,uniform
Burna Boy,It's Plenty,2022,male,1991.0,mixed,mixed
Metro Boomin,I Can't Save You,2022,male,1993.0,mixed,mixed
The Weeknd,Best Friends,2022,male,1990.0,mixed,mixed
SZA,Special,2022,female,1989.0,mixed,mixed
J Balvin,Sigue,2022,male,1985.0,mixed,mixed
Izzamuzzic,Shootout,2022,male,1991.0,mixed,mixed
Beyoncé,COZY,2022,female,1981.0,upper,uniform
Metro Boomin,Umbrella,2022,male,1993.0,mixed,mixed
Beyoncé,I'M THAT GIRL,2022,female,1981.0,upper,uniform
Zé Felipe,Bandido,2022,male,1998.0,mixed,mixed
Wisin,Buenos Días,2022,male,1979.0,mixed,mixed
Post Malone,Wrapped Around Your Finger,2022,male,1995.0,mixed,mixed
Drake,BackOutsideBoyz,2022,male,1986.0,mixed,mixed
Juice WRLD,Sometimes,2022,male,1998.0,mixed,mixed
Latto,Big Energy,2022,female,1998.0,mixed,mixed
Lazza,USCITO DI GALERA,2022,male,1994.0,upper,uniform
ROSALÍA,CANDY,2022,female,1992.0,upper,uniform
Tom Odell,Another Love,2022,male,1990.0,mixed,mixed
El Alfa,Los Aparatos,2022,male,1990.0,mixed,mixed
Thalapathy Vijay,Ranjithame,2022,female,1974.0,mixed,mixed
Drake,Jumbotron Shit Poppin,2022,male,1986.0,mixed,mixed
Taylor Swift,Dear Reader,2022,female,1989.0,mixed,mixed
Gen Hoshino,Comedy,2022,male,1981.0,mixed,mixed
Fred again..,Jungle,2022,male,1993.0,mixed,mixed
charlieonnafriday,Enough,2022,male,2003.0,mixed,mixed
Kygo,Woke Up in Love,2022,male,1991.0,mixed,mixed
Taylor Swift,Glitch,2022,female,1989.0,mixed,mixed
Sabrina Carpenter,because i liked a boy,2022,female,1999.0,lower,uniform
Kanishk Seth,Rangisari,2022,male,1997.0,mixed,mixed
Nicki Minaj,Seeing Green,2022,female,1982.0,mixed,mixed
Noah Kahan,Northern Attitude,2022,male,1997.0,mixed,mixed
Ellie Goulding,Lights,2022,female,1986.0,mixed,mixed
Lil Baby,California Breeze,2022,male,1994.0,mixed,mixed
Ziva Magnolya,Pilihan Yang Terbaik,2022,female,2001.0,mixed,mixed
Avril Lavigne,Bite Me,2022,female,1984.0,mixed,mixed
ROSALÍA,LA COMBI VERSACE,2022,female,1992.0,upper,uniform
Yuridia,¿Y Qué Tal Si Funciona?,2022,female,1986.0,mixed,mixed
Fujii Kaze,Matsuri,2022,male,1997.0,mixed,mixed
Zeynep Bastık,Ara,2022,female,1993.0,mixed,mixed
Brent Faiyaz,WASTING TIME,2022,male,1995.0,upper,uniform
Dean Lewis,Hurtless,2022,male,1987.0,mixed,mixed
Bailey Zimmerman,Where It Ends,2022,male,2000.0,mixed,mixed
Alan Walker,Force,2022,male,1997.0,mixed,mixed
Miley Cyrus,Flowers,2023,female,1992.0,mixed,mixed
Jung Kook,Seven,2023,female,1997.0,mixed,mixed
Yng Lvcas,La Bebe,2023,male,1999.0,mixed,mixed
Bizarrap,"Shakira: Bzrp Music Sessions, Vol. 53",2023,male,1998.0,mixed,mixed
KAROL G,TQG,2023,female,1991.0,upper,uniform
Jimin,Like Crazy,2023,male,1995.0,mixed,mixed
PinkPantheress,Boy's a liar Pt. 2,2023,female,2001.0,mixed,mixed
The Weeknd,Die For You,2023,male,1990.0,mixed,mixed
Doja Cat,Paint The Town Red,2023,female,1995.0,mixed,mixed
Myke Towers,LALA,2023,male,1994.0,upper,uniform
Morgan Wallen,Last Night,2023,male,1993.0,mixed,mixed
Feid,CLASSY 101,2023,male,1992.0,upper,uniform
Olivia Rodrigo,vampire,2023,female,2003.0,lower,uniform
Bad Bunny,WHERE SHE GOES,2023,male,1994.0,upper,uniform
Dua Lipa,Dance The Night,2023,female,1995.0,mixed,mixed
Peso Pluma,PRC,2023,male,1999.0,upper,uniform
Oliver Tree,Miss You,2023,male,1993.0,mixed,mixed
Junior H,El Azul,2023,male,2000.0,mixed,mixed
ROSALÍA,BESO,2023,female,1992.0,upper,uniform
Billie Eilish,What Was I Made For?,2023,female,2001.0,mixed,mixed
Kali Uchis,Moonlight,2023,female,1994.0,mixed,mixed
KAROL G,QLONA,2023,female,1991.0,upper,uniform
Peso Pluma,LADY GAGA,2023,male,1999.0,upper,uniform
The Weeknd,Popular,2023,male,1990.0,mixed,mixed
Mitski,My Love Mine All Mine,2023,female,1990.0,mixed,mixed
Marshmello,El Merengue,2023,female,1992.0,mixed,mixed
Nicki Minaj,Barbie World,2023,female,1982.0,mixed,mixed
KAROL G,AMARGURA,2023,female,1991.0,upper,uniform
Eladio Carrion,Coco Chanel,2023,male,1994.0,mixed,mixed
KAROL G,X SI VOLVEMOS,2023,female,1991.0,upper,uniform
Post Malone,Chemical,2023,male,1995.0,mixed,mixed
Bizarrap,"Peso Pluma: Bzrp Music Sessions, Vol. 55",2023,male,1998.0,mixed,mixed
David Guetta,Baby Don't Hurt Me,2023,male,1967.0,mixed,mixed
JISOO,FLOWER,2023,female,1995.0,upper,uniform
Luke Combs,Fast Car,2023,male,1990.0,mixed,mixed
Calvin Harris,Miracle,2023,male,1984.0,mixed,mixed
Jung Kook,3D,2023,female,1997.0,upper,uniform
Lana Del Rey,Say Yes To Heaven,2023,female,1985.0,mixed,mixed
KAROL G,MIENTRAS ME CURO DEL CORA,2023,female,1991.0,upper,uniform
Peggy Gou,Nanana,2023,female,1991.0,mixed,mixed
Lil Uzi Vert,Watch This,2023,female,1995.0,mixed,mixed
Bad Bunny,PERRO NEGRO,2023,male,1994.0,upper,uniform
Tiësto,Lay Low,2023,male,1969.0,mixed,mixed
Ed Sheeran,Eyes Closed,2023,male,1991.0,mixed,mixed
LIT killah,Los del Espacio,2023,male,1999.0,mixed,mixed
Lewis Capaldi,Forget Me,2023,male,1996.0,mixed,mixed
Peso Pluma,TULUM,2023,male,1999.0,upper,uniform
Travis Scott,I KNOW ?,2023,male,1991.0,upper,uniform
Olivia Rodrigo,bad idea right?,2023,female,2003.0,lower,uniform
Jimin,Like Crazy,2023,male,1995.0,mixed,mixed
Bad Bunny,MONACO,2023,male,1994.0,upper,uniform
Drake,Search & Rescue,2023,male,1986.0,mixed,mixed
The Weeknd,One Of The Girls,2023,male,1990.0,mixed,mixed
Marília Mendonça,Esqueça-Me Se For Capaz,2023,female,1995.0,mixed,mixed
Maluma,Según Quién,2023,male,1994.0,mixed,mixed
Zach Bryan,I Remember Everything,2023,male,1996.0,mixed,mixed
Lil Durk,All My Life,2023,male,1992.0,mixed,mixed
Sky Rompiendo,El Cielo,2023,female,1992.0,mixed,mixed
Jimin,Set Me Free Pt.2,2023,male,1995.0,mixed,mixed
Tainy,MOJABI GHOST,2023,male,1989.0,upper,uniform
Mae Stephens,If We Ever Broke Up,2023,female,2003.0,mixed,mixed
Jung Kook,Standing Next to You,2023,female,1997.0,mixed,mixed
Travis Scott,FE!N,2023,male,1991.0,upper,uniform
KAROL G,MI EX TENÍA RAZÓN,2023,female,1991.0,upper,uniform
Doechii,What It Is,2023,female,1998.0,mixed,mixed
Doja Cat,Agora Hills,2023,female,1995.0,mixed,mixed
Becky G,CHANEL,2023,female,1997.0,upper,uniform
Travis Scott,MELTDOWN,2023,male,1991.0,upper,uniform
Morgan Wallen,Thinkin’ Bout Me,2023,male,1993.0,mixed,mixed
Sebastian Yatra,VAGABUNDO,2023,male,1994.0,upper,uniform
Colbie Caillat,Try,2023,female,1985.0,mixed,mixed
Bad Gyal,Chulo pt.2,2023,female,1997.0,mixed,mixed
Jhayco,Holanda,2023,male,1993.0,mixed,mixed
Travis Scott,K-POP,2023,male,1991.0,upper,uniform
Anirudh Ravichander,Chaleya,2023,female,1990.0,mixed,mixed
Drake,IDGAF,2023,male,1986.0,upper,uniform
